settlement-id	order-id	sku	amount-type	amount-description	amount
17239876545	521-6566188-4801482	JAVY-VARIETY	ItemPrice	Tax	7.86
17239876545	521-6566188-4801482	JAVY-VARIETY	ItemPrice	Shipping	3.99
17239876545	521-6566188-4801482	JAVY-VARIETY	ItemFees	Commission	-14.66
17239876545	343-5421429-6517286	JAVY-ORIG-18OZ	ItemPrice	Principal	56.77
17239876545	343-5421429-6517286	JAVY-ORIG-18OZ	ItemPrice	Tax	3.36
17239876545	343-5421429-6517286	JAVY-ORIG-18OZ	ItemPrice	Shipping	3.99
17239876545	343-5421429-6517286	JAVY-ORIG-18OZ	ItemFees	Commission	-8.52
17239876545	711-8737144-4647395	JAVY-ORIG-18OZ	ItemPrice	Principal	55.3
17239876545	711-8737144-4647395	JAVY-ORIG-18OZ	ItemPrice	Tax	3.46
17239876545	711-8737144-4647395	JAVY-ORIG-18OZ	ItemFees	Commission	-8.29
17239876545	711-8737144-4647395	JAVY-ORIG-18OZ	ItemFees	FBAPerUnitFulfillmentFee	-5.77
17239876545	799-9250551-4384798	JAVY-DEC-6OZ	ItemPrice	Principal	27.76
17239876545	799-9250551-4384798	JAVY-DEC-6OZ	ItemPrice	Tax	1.73
17239876545	799-9250551-4384798	JAVY-DEC-6OZ	ItemPrice	Shipping	5.99
17239876545	799-9250551-4384798	JAVY-DEC-6OZ	ItemFees	Commission	-4.16
17239876545	799-9250551-4384798	JAVY-DEC-6OZ	ItemFees	FBAPerUnitFulfillmentFee	-4.06
17239876545	910-6674186-5871570	JAVY-ORIG-6OZ	ItemPrice	Principal	26.18
17239876545	910-6674186-5871570	JAVY-ORIG-6OZ	ItemPrice	Tax	2.24
17239876545	910-6674186-5871570	JAVY-ORIG-6OZ	ItemPrice	Shipping	3.99
17239876545	910-6674186-5871570	JAVY-ORIG-6OZ	ItemFees	Commission	-3.93
17239876545	910-6674186-5871570	JAVY-ORIG-6OZ	ItemFees	FBAPerUnitFulfillmentFee	-5.3
17239876545	205-3636485-9007411	JAVY-MUG	ItemPrice	Principal	20.52
17239876545	205-3636485-9007411	JAVY-MUG	ItemPrice	Tax	1.05
17239876545	205-3636485-9007411	JAVY-MUG	ItemPrice	Shipping	5.99
17239876545	205-3636485-9007411	JAVY-MUG	ItemFees	Commission	-3.08
17239876545	205-3636485-9007411	JAVY-MUG	ItemFees	FBAPerUnitFulfillmentFee	-6.37
17239876545	656-9889099-9070830	JAVY-VAN-6OZ	ItemPrice	Principal	27.9
17239876545	656-9889099-9070830	JAVY-VAN-6OZ	ItemPrice	Tax	1.91
17239876545	656-9889099-9070830	JAVY-VAN-6OZ	ItemFees	Commission	-4.18
17239876545	656-9889099-9070830	JAVY-VAN-6OZ	ItemFees	FBAPerUnitFulfillmentFee	-4.45
17239876545	388-3340475-6957274	JAVY-CBKIT	ItemPrice	Principal	33.42
17239876545	388-3340475-6957274	JAVY-CBKIT	ItemPrice	Tax	1.82
17239876545	388-3340475-6957274	JAVY-CBKIT	ItemPrice	Shipping	5.99
17239876545	388-3340475-6957274	JAVY-CBKIT	ItemFees	Commission	-5.01
17239876545	388-3340475-6957274	JAVY-CBKIT	ItemFees	FBAPerUnitFulfillmentFee	-5.17
17239876545	862-1860177-7032366	JAVY-ORIG-18OZ	ItemPrice	Principal	50.63
17239876545	862-1860177-7032366	JAVY-ORIG-18OZ	ItemPrice	Tax	3.87
17239876545	862-1860177-7032366	JAVY-ORIG-18OZ	ItemPrice	Shipping	3.99
17239876545	862-1860177-7032366	JAVY-ORIG-18OZ	ItemFees	Commission	-7.59
17239876545	862-1860177-7032366	JAVY-ORIG-18OZ	ItemFees	FBAPerUnitFulfillmentFee	-3.99
17239876545	285-5455845-3525681	JAVY-START	ItemPrice	Principal	43.14
17239876545	285-5455845-3525681	JAVY-START	ItemPrice	Tax	2.73
17239876545	285-5455845-3525681	JAVY-START	ItemFees	Commission	-6.47
17239876545	285-5455845-3525681	JAVY-START	ItemFees	FBAPerUnitFulfillmentFee	-3.86
17239876545	398-4754997-2643081	JAVY-VARIETY	ItemPrice	Principal	48.24
17239876545	398-4754997-2643081	JAVY-VARIETY	ItemPrice	Tax	3.52
17239876545	398-4754997-2643081	JAVY-VARIETY	ItemFees	Commission	-7.24
17239876545	398-4754997-2643081	JAVY-VARIETY	ItemFees	FBAPerUnitFulfillmentFee	-4.29
17239876545	730-4613536-6844494	JAVY-CAR-18OZ	ItemPrice	Principal	54.11
17239876545	730-4613536-6844494	JAVY-CAR-18OZ	ItemPrice	Tax	4.06
17239876545	730-4613536-6844494	JAVY-CAR-18OZ	ItemFees	Commission	-8.12
17239876545	730-4613536-6844494	JAVY-CAR-18OZ	ItemFees	FBAPerUnitFulfillmentFee	-5.61
17239876545	940-5199699-3967738	JAVY-CAR-6OZ	ItemPrice	Principal	24.75
17239876545	940-5199699-3967738	JAVY-CAR-6OZ	ItemPrice	Tax	1.94
17239876545	940-5199699-3967738	JAVY-CAR-6OZ	ItemPrice	Shipping	5.99
17239876545	940-5199699-3967738	JAVY-CAR-6OZ	ItemFees	Commission	-3.71
17239876545	940-5199699-3967738	JAVY-CAR-6OZ	ItemFees	FBAPerUnitFulfillmentFee	-3.93
17239876545	833-2773259-6799781	JAVY-VAN-6OZ	ItemPrice	Principal	26.29
17239876545	833-2773259-6799781	JAVY-VAN-6OZ	ItemPrice	Tax	2.41
17239876545	833-2773259-6799781	JAVY-VAN-6OZ	ItemPrice	Shipping	5.99
17239876545	833-2773259-6799781	JAVY-VAN-6OZ	ItemFees	Commission	-3.94
17239876545	833-2773259-6799781	JAVY-VAN-6OZ	ItemFees	FBAPerUnitFulfillmentFee	-5.8
17239876545	217-4334979-7608771	JAVY-VAN-6OZ	ItemPrice	Principal	25.47
17239876545	217-4334979-7608771	JAVY-VAN-6OZ	ItemPrice	Tax	2.07
17239876545	217-4334979-7608771	JAVY-VAN-6OZ	ItemPrice	Shipping	5.99
17239876545	217-4334979-7608771	JAVY-VAN-6OZ	ItemFees	Commission	-3.82
17239876545	998-6126535-5468582	JAVY-DEC-6OZ	ItemPrice	Principal	26.6
17239876545	998-6126535-5468582	JAVY-DEC-6OZ	ItemPrice	Tax	1.52
17239876545	998-6126535-5468582	JAVY-DEC-6OZ	ItemPrice	Shipping	5.99
17239876545	998-6126535-5468582	JAVY-DEC-6OZ	ItemFees	Commission	-3.99
17239876545	998-6126535-5468582	JAVY-DEC-6OZ	ItemFees	FBAPerUnitFulfillmentFee	-4.38
17239876545	979-3332169-8202067	JAVY-MOC-6OZ	ItemPrice	Principal	27.69
17239876545	979-3332169-8202067	JAVY-MOC-6OZ	ItemPrice	Tax	2.04
17239876545	979-3332169-8202067	JAVY-MOC-6OZ	ItemFees	Commission	-4.15
17239876545	979-3332169-8202067	JAVY-MOC-6OZ	ItemFees	FBAPerUnitFulfillmentFee	-5.98
17239876545	697-9842539-7465456	JAVY-ORIG-18OZ	ItemPrice	Principal	105.8
17239876545	697-9842539-7465456	JAVY-ORIG-18OZ	ItemPrice	Tax	8.56
17239876545	697-9842539-7465456	JAVY-ORIG-18OZ	ItemPrice	Shipping	5.99
17239876545	697-9842539-7465456	JAVY-ORIG-18OZ	ItemFees	Commission	-15.87
17239876545	697-9842539-7465456	JAVY-ORIG-18OZ	ItemFees	FBAPerUnitFulfillmentFee	-5.99
17239876545	892-3606037-6373857	JAVY-MOC-18OZ	ItemPrice	Principal	54.52
17239876545	892-3606037-6373857	JAVY-MOC-18OZ	ItemPrice	Tax	3.69
17239876545	892-3606037-6373857	JAVY-MOC-18OZ	ItemPrice	Shipping	5.99
17239876545	892-3606037-6373857	JAVY-MOC-18OZ	ItemFees	Commission	-8.18
17239876545	892-3606037-6373857	JAVY-MOC-18OZ	ItemFees	FBAPerUnitFulfillmentFee	-5.88
17239876545	903-6492105-4705001	JAVY-VAN-6OZ	ItemPrice	Principal	75.48
17239876545	903-6492105-4705001	JAVY-VAN-6OZ	ItemPrice	Tax	4.26
17239876545	903-6492105-4705001	JAVY-VAN-6OZ	ItemPrice	Shipping	3.99
17239876545	903-6492105-4705001	JAVY-VAN-6OZ	ItemFees	Commission	-11.32
17239876545	903-6492105-4705001	JAVY-VAN-6OZ	ItemFees	FBAPerUnitFulfillmentFee	-6.38
17239876545	373-4938416-2067215	JAVY-ORIG-18OZ	ItemPrice	Principal	57.09
17239876545	373-4938416-2067215	JAVY-ORIG-18OZ	ItemPrice	Tax	5.06
17239876545	373-4938416-2067215	JAVY-ORIG-18OZ	ItemFees	Commission	-8.56
17239876545	373-4938416-2067215	JAVY-ORIG-18OZ	ItemFees	FBAPerUnitFulfillmentFee	-4.5
17239876545	476-6060061-4125445	JAVY-MOC-18OZ	ItemPrice	Principal	57.81
17239876545	476-6060061-4125445	JAVY-MOC-18OZ	ItemPrice	Tax	5.74
17239876545	476-6060061-4125445	JAVY-MOC-18OZ	ItemPrice	Shipping	5.99
17239876545	476-6060061-4125445	JAVY-MOC-18OZ	ItemFees	Commission	-8.67
17239876545	476-6060061-4125445	JAVY-MOC-18OZ	ItemFees	FBAPerUnitFulfillmentFee	-5.04
17239876545	533-1008240-2922432	JAVY-MOC-6OZ	ItemPrice	Principal	53.98
17239876545	533-1008240-2922432	JAVY-MOC-6OZ	ItemPrice	Tax	5.23
17239876545	533-1008240-2922432	JAVY-MOC-6OZ	ItemPrice	Shipping	3.99
17239876545	533-1008240-2922432	JAVY-MOC-6OZ	ItemFees	Commission	-8.1
17239876545	533-1008240-2922432	JAVY-MOC-6OZ	ItemFees	FBAPerUnitFulfillmentFee	-3.94
17239876545	142-9898887-7059820	JAVY-ORIG-6OZ	ItemPrice	Principal	51.44
17239876545	142-9898887-7059820	JAVY-ORIG-6OZ	ItemPrice	Tax	3.07
17239876545	142-9898887-7059820	JAVY-ORIG-6OZ	ItemPrice	Shipping	3.99
17239876545	142-9898887-7059820	JAVY-ORIG-6OZ	ItemFees	Commission	-7.72
17239876545	142-9898887-7059820	JAVY-ORIG-6OZ	ItemFees	FBAPerUnitFulfillmentFee	-5.7
17239876545	574-8805641-2018283	JAVY-MOC-6OZ	ItemPrice	Principal	25.12
17239876545	574-8805641-2018283	JAVY-MOC-6OZ	ItemPrice	Tax	1.42
17239876545	574-8805641-2018283	JAVY-MOC-6OZ	ItemPrice	Shipping	5.99
17239876545	574-8805641-2018283	JAVY-MOC-6OZ	ItemFees	Commission	-3.77
17239876545	574-8805641-2018283	JAVY-MOC-6OZ	ItemFees	FBAPerUnitFulfillmentFee	-4.9
17239876545	494-8232156-1152412	JAVY-ORIG-18OZ	ItemPrice	Principal	55.29
17239876545	494-8232156-1152412	JAVY-ORIG-18OZ	ItemPrice	Tax	4.38
17239876545	494-8232156-1152412	JAVY-ORIG-18OZ	ItemPrice	Shipping	5.99
17239876545	494-8232156-1152412	JAVY-ORIG-18OZ	ItemFees	Commission	-8.29
17239876545	494-8232156-1152412	JAVY-ORIG-18OZ	ItemFees	FBAPerUnitFulfillmentFee	-3.76
17239876545	750-6691025-6439307	JAVY-DEC-6OZ	ItemPrice	Principal	27.58
17239876545	750-6691025-6439307	JAVY-DEC-6OZ	ItemPrice	Tax	2.03
17239876545	750-6691025-6439307	JAVY-DEC-6OZ	ItemPrice	Shipping	3.99
17239876545	750-6691025-6439307	JAVY-DEC-6OZ	ItemFees	Commission	-4.14
17239876545	753-2748443-6648750	JAVY-CAR-6OZ	ItemPrice	Principal	27.87
17239876545	753-2748443-6648750	JAVY-CAR-6OZ	ItemPrice	Tax	1.92
17239876545	753-2748443-6648750	JAVY-CAR-6OZ	ItemFees	Commission	-4.18
17239876545	753-2748443-6648750	JAVY-CAR-6OZ	ItemFees	FBAPerUnitFulfillmentFee	-6.34
17239876545	335-2118940-2466730	JAVY-VAN-18OZ	ItemPrice	Principal	60.19
17239876545	335-2118940-2466730	JAVY-VAN-18OZ	ItemPrice	Tax	3.81
17239876545	335-2118940-2466730	JAVY-VAN-18OZ	ItemFees	Commission	-9.03
17239876545	335-2118940-2466730	JAVY-VAN-18OZ	ItemFees	FBAPerUnitFulfillmentFee	-3.06
17239876545	911-2120891-9103129	JAVY-VAN-18OZ	ItemPrice	Principal	61.83
17239876545	911-2120891-9103129	JAVY-VAN-18OZ	ItemPrice	Tax	3.48
17239876545	911-2120891-9103129	JAVY-VAN-18OZ	ItemPrice	Shipping	3.99
17239876545	911-2120891-9103129	JAVY-VAN-18OZ	ItemFees	Commission	-9.27
17239876545	316-1361489-3675897	JAVY-ORIG-6OZ	ItemPrice	Principal	23.65
17239876545	316-1361489-3675897	JAVY-ORIG-6OZ	ItemPrice	Tax	2.1
17239876545	316-1361489-3675897	JAVY-ORIG-6OZ	ItemPrice	Shipping	5.99
17239876545	316-1361489-3675897	JAVY-ORIG-6OZ	ItemFees	Commission	-3.55
17239876545	316-1361489-3675897	JAVY-ORIG-6OZ	ItemFees	FBAPerUnitFulfillmentFee	-3.19
17239876545	704-9268462-1222278	JAVY-ORIG-6OZ	ItemPrice	Principal	25.06
17239876545	704-9268462-1222278	JAVY-ORIG-6OZ	ItemPrice	Tax	1.75
17239876545	704-9268462-1222278	JAVY-ORIG-6OZ	ItemPrice	Shipping	5.99
17239876545	704-9268462-1222278	JAVY-ORIG-6OZ	ItemFees	Commission	-3.76
17239876545	704-9268462-1222278	JAVY-ORIG-6OZ	ItemFees	FBAPerUnitFulfillmentFee	-3.24
17239876545	814-3829783-3061982	JAVY-ORIG-18OZ	ItemPrice	Principal	55.51
17239876545	814-3829783-3061982	JAVY-ORIG-18OZ	ItemPrice	Tax	5.07
17239876545	814-3829783-3061982	JAVY-ORIG-18OZ	ItemPrice	Shipping	3.99
17239876545	814-3829783-3061982	JAVY-ORIG-18OZ	ItemFees	Commission	-8.33
17239876545	833-9565993-7993854	JAVY-VAN-6OZ	ItemPrice	Principal	24.52
17239876545	833-9565993-7993854	JAVY-VAN-6OZ	ItemPrice	Tax	1.71
17239876545	833-9565993-7993854	JAVY-VAN-6OZ	ItemPrice	Shipping	5.99
17239876545	833-9565993-7993854	JAVY-VAN-6OZ	ItemFees	Commission	-3.68
17239876545	833-9565993-7993854	JAVY-VAN-6OZ	ItemFees	FBAPerUnitFulfillmentFee	-3.64
17239876545	139-5154336-9526572	JAVY-VAN-6OZ	ItemPrice	Principal	51.26
17239876545	139-5154336-9526572	JAVY-VAN-6OZ	ItemPrice	Tax	3.16
17239876545	139-5154336-9526572	JAVY-VAN-6OZ	ItemFees	Commission	-7.69
17239876545	139-5154336-9526572	JAVY-VAN-6OZ	ItemFees	FBAPerUnitFulfillmentFee	-3.19
17239876545	875-8134275-2968854	JAVY-ORIG-6OZ	ItemPrice	Principal	23.05
17239876545	875-8134275-2968854	JAVY-ORIG-6OZ	ItemPrice	Tax	1.89
17239876545	875-8134275-2968854	JAVY-ORIG-6OZ	ItemPrice	Shipping	5.99
17239876545	875-8134275-2968854	JAVY-ORIG-6OZ	ItemFees	Commission	-3.46
17239876545	875-8134275-2968854	JAVY-ORIG-6OZ	ItemFees	FBAPerUnitFulfillmentFee	-4.88
17239876545	750-7755785-9940213	JAVY-VAN-18OZ	ItemPrice	Principal	61.54
17239876545	750-7755785-9940213	JAVY-VAN-18OZ	ItemPrice	Tax	4.93
17239876545	750-7755785-9940213	JAVY-VAN-18OZ	ItemPrice	Shipping	3.99
17239876545	750-7755785-9940213	JAVY-VAN-18OZ	ItemFees	Commission	-9.23
17239876545	750-7755785-9940213	JAVY-VAN-18OZ	ItemFees	FBAPerUnitFulfillmentFee	-6.23
17239876545	629-4461226-2804376	JAVY-MUG	ItemPrice	Principal	18.92
17239876545	629-4461226-2804376	JAVY-MUG	ItemPrice	Tax	1.83
17239876545	629-4461226-2804376	JAVY-MUG	ItemPrice	Shipping	5.99
17239876545	629-4461226-2804376	JAVY-MUG	ItemFees	Commission	-2.84
17239876545	892-7803785-9428044	JAVY-ORIG-6OZ	ItemPrice	Principal	24.41
17239876545	892-7803785-9428044	JAVY-ORIG-6OZ	ItemPrice	Tax	2.14
17239876545	892-7803785-9428044	JAVY-ORIG-6OZ	ItemPrice	Shipping	5.99
17239876545	892-7803785-9428044	JAVY-ORIG-6OZ	ItemFees	Commission	-3.66
17239876545	190-1854663-8041714	JAVY-DEC-6OZ	ItemPrice	Principal	26.46
17239876545	190-1854663-8041714	JAVY-DEC-6OZ	ItemPrice	Tax	1.37
17239876545	190-1854663-8041714	JAVY-DEC-6OZ	ItemPrice	Shipping	5.99
17239876545	190-1854663-8041714	JAVY-DEC-6OZ	ItemFees	Commission	-3.97
17239876545	190-1854663-8041714	JAVY-DEC-6OZ	ItemFees	FBAPerUnitFulfillmentFee	-6.31
17239876545	415-5943554-9311038	JAVY-DEC-6OZ	ItemPrice	Principal	28.59
17239876545	415-5943554-9311038	JAVY-DEC-6OZ	ItemPrice	Tax	2.42
17239876545	415-5943554-9311038	JAVY-DEC-6OZ	ItemPrice	Shipping	5.99
17239876545	415-5943554-9311038	JAVY-DEC-6OZ	ItemFees	Commission	-4.29
17239876545	415-5943554-9311038	JAVY-DEC-6OZ	ItemFees	FBAPerUnitFulfillmentFee	-4.72
17239876545	669-1510699-5937291	JAVY-DEC-6OZ	ItemPrice	Principal	27.64
17239876545	669-1510699-5937291	JAVY-DEC-6OZ	ItemPrice	Tax	2.35
17239876545	669-1510699-5937291	JAVY-DEC-6OZ	ItemPrice	Shipping	3.99
17239876545	669-1510699-5937291	JAVY-DEC-6OZ	ItemFees	Commission	-4.15
17239876545	669-1510699-5937291	JAVY-DEC-6OZ	ItemFees	FBAPerUnitFulfillmentFee	-5.14
17239876545	218-8884398-8170943	JAVY-START	ItemPrice	Principal	45.05
17239876545	218-8884398-8170943	JAVY-START	ItemPrice	Tax	2.76
17239876545	218-8884398-8170943	JAVY-START	ItemPrice	Shipping	3.99
17239876545	218-8884398-8170943	JAVY-START	ItemFees	Commission	-6.76
17239876545	218-8884398-8170943	JAVY-START	ItemFees	FBAPerUnitFulfillmentFee	-5.15
17239876545	724-8853363-6038483	JAVY-VAN-18OZ	ItemPrice	Principal	124.9
17239876545	724-8853363-6038483	JAVY-VAN-18OZ	ItemPrice	Tax	9.24
17239876545	724-8853363-6038483	JAVY-VAN-18OZ	ItemFees	Commission	-18.73
17239876545	724-8853363-6038483	JAVY-VAN-18OZ	ItemFees	FBAPerUnitFulfillmentFee	-6.3
17239876545	636-6417791-2105865	JAVY-CAR-18OZ	ItemPrice	Principal	119.12
17239876545	636-6417791-2105865	JAVY-CAR-18OZ	ItemPrice	Tax	7.33
17239876545	636-6417791-2105865	JAVY-CAR-18OZ	ItemFees	Commission	-17.87
17239876545	636-6417791-2105865	JAVY-CAR-18OZ	ItemFees	FBAPerUnitFulfillmentFee	-3.49
17239876545	816-1009853-9000608	JAVY-ORIG-18OZ	ItemPrice	Principal	50.27
17239876545	816-1009853-9000608	JAVY-ORIG-18OZ	ItemPrice	Tax	4.13
17239876545	816-1009853-9000608	JAVY-ORIG-18OZ	ItemFees	Commission	-7.54
17239876545	816-1009853-9000608	JAVY-ORIG-18OZ	ItemFees	FBAPerUnitFulfillmentFee	-3.99
17239876545	638-7584950-1539349	JAVY-CBKIT	ItemPrice	Principal	33.88
17239876545	638-7584950-1539349	JAVY-CBKIT	ItemPrice	Tax	1.72
17239876545	638-7584950-1539349	JAVY-CBKIT	ItemPrice	Shipping	5.99
17239876545	638-7584950-1539349	JAVY-CBKIT	ItemFees	Commission	-5.08
17239876545	638-7584950-1539349	JAVY-CBKIT	ItemFees	FBAPerUnitFulfillmentFee	-5.34
17239876545	555-8731100-2200937	JAVY-MUG	ItemPrice	Principal	18.26
17239876545	555-8731100-2200937	JAVY-MUG	ItemPrice	Tax	1.59
17239876545	555-8731100-2200937	JAVY-MUG	ItemPrice	Shipping	5.99
17239876545	555-8731100-2200937	JAVY-MUG	ItemFees	Commission	-2.74
17239876545	364-8955116-8651383	JAVY-ORIG-18OZ	ItemPrice	Principal	53.7
17239876545	364-8955116-8651383	JAVY-ORIG-18OZ	ItemPrice	Tax	4.48
17239876545	364-8955116-8651383	JAVY-ORIG-18OZ	ItemPrice	Shipping	5.99
17239876545	364-8955116-8651383	JAVY-ORIG-18OZ	ItemFees	Commission	-8.05
17239876545	364-8955116-8651383	JAVY-ORIG-18OZ	ItemFees	FBAPerUnitFulfillmentFee	-4.13
17239876545	457-2919548-5268769	JAVY-VAN-18OZ	ItemPrice	Principal	185.82
17239876545	457-2919548-5268769	JAVY-VAN-18OZ	ItemPrice	Tax	16.98
17239876545	457-2919548-5268769	JAVY-VAN-18OZ	ItemPrice	Shipping	3.99
17239876545	457-2919548-5268769	JAVY-VAN-18OZ	ItemFees	Commission	-27.87
17239876545	457-2919548-5268769	JAVY-VAN-18OZ	ItemFees	FBAPerUnitFulfillmentFee	-6.46
17239876545	317-4130463-7370071	JAVY-ORIG-6OZ	ItemPrice	Principal	46.66
17239876545	317-4130463-7370071	JAVY-ORIG-6OZ	ItemPrice	Tax	2.64
17239876545	317-4130463-7370071	JAVY-ORIG-6OZ	ItemFees	Commission	-7.0
17239876545	317-4130463-7370071	JAVY-ORIG-6OZ	ItemFees	FBAPerUnitFulfillmentFee	-5.34
17239876545	702-9877752-4274290	JAVY-ORIG-6OZ	ItemPrice	Principal	25.91
17239876545	702-9877752-4274290	JAVY-ORIG-6OZ	ItemPrice	Tax	2.22
17239876545	702-9877752-4274290	JAVY-ORIG-6OZ	ItemFees	Commission	-3.89
17239876545	702-9877752-4274290	JAVY-ORIG-6OZ	ItemFees	FBAPerUnitFulfillmentFee	-3.3
17239876545	416-5331468-2273901	JAVY-MOC-18OZ	ItemPrice	Principal	55.22
17239876545	416-5331468-2273901	JAVY-MOC-18OZ	ItemPrice	Tax	4.1
17239876545	416-5331468-2273901	JAVY-MOC-18OZ	ItemPrice	Shipping	5.99
17239876545	416-5331468-2273901	JAVY-MOC-18OZ	ItemFees	Commission	-8.28
17239876545	416-5331468-2273901	JAVY-MOC-18OZ	ItemFees	FBAPerUnitFulfillmentFee	-3.4
17239876545	728-5666189-1932092	JAVY-DEC-6OZ	ItemPrice	Principal	28.19
17239876545	728-5666189-1932092	JAVY-DEC-6OZ	ItemPrice	Tax	2.01
17239876545	728-5666189-1932092	JAVY-DEC-6OZ	ItemPrice	Shipping	5.99
17239876545	728-5666189-1932092	JAVY-DEC-6OZ	ItemFees	Commission	-4.23
17239876545	357-1942666-9503058	JAVY-VAN-18OZ	ItemPrice	Principal	62.93
17239876545	357-1942666-9503058	JAVY-VAN-18OZ	ItemPrice	Tax	4.98
17239876545	357-1942666-9503058	JAVY-VAN-18OZ	ItemPrice	Shipping	5.99
17239876545	357-1942666-9503058	JAVY-VAN-18OZ	ItemFees	Commission	-9.44
17239876545	454-7291299-4558233	JAVY-MOC-6OZ	ItemPrice	Principal	24.53
17239876545	454-7291299-4558233	JAVY-MOC-6OZ	ItemPrice	Tax	1.96
17239876545	454-7291299-4558233	JAVY-MOC-6OZ	ItemFees	Commission	-3.68
17239876545	454-7291299-4558233	JAVY-MOC-6OZ	ItemFees	FBAPerUnitFulfillmentFee	-5.94
17239876545	714-7009643-4139710	JAVY-MUG	ItemPrice	Principal	18.92
17239876545	714-7009643-4139710	JAVY-MUG	ItemPrice	Tax	1.39
17239876545	714-7009643-4139710	JAVY-MUG	ItemFees	Commission	-2.84
17239876545	714-7009643-4139710	JAVY-MUG	ItemFees	FBAPerUnitFulfillmentFee	-5.49
17239876545	740-4655747-6075169	JAVY-START	ItemPrice	Principal	41.32
17239876545	740-4655747-6075169	JAVY-START	ItemPrice	Tax	3.26
17239876545	740-4655747-6075169	JAVY-START	ItemPrice	Shipping	3.99
17239876545	740-4655747-6075169	JAVY-START	ItemFees	Commission	-6.2
17239876545	740-4655747-6075169	JAVY-START	ItemFees	FBAPerUnitFulfillmentFee	-5.43
17239876545	554-5338831-9405394	JAVY-VAN-6OZ	ItemPrice	Principal	26.73
17239876545	554-5338831-9405394	JAVY-VAN-6OZ	ItemPrice	Tax	1.94
17239876545	554-5338831-9405394	JAVY-VAN-6OZ	ItemFees	Commission	-4.01
17239876545	554-5338831-9405394	JAVY-VAN-6OZ	ItemFees	FBAPerUnitFulfillmentFee	-6.04
17239876545	575-7241905-1596647	JAVY-CAR-6OZ	ItemPrice	Principal	25.86
17239876545	575-7241905-1596647	JAVY-CAR-6OZ	ItemPrice	Tax	1.98
17239876545	575-7241905-1596647	JAVY-CAR-6OZ	ItemPrice	Shipping	5.99
17239876545	575-7241905-1596647	JAVY-CAR-6OZ	ItemFees	Commission	-3.88
17239876545	575-7241905-1596647	JAVY-CAR-6OZ	ItemFees	FBAPerUnitFulfillmentFee	-3.06
17239876545	893-4326073-9883812	JAVY-MOC-6OZ	ItemPrice	Principal	26.35
17239876545	893-4326073-9883812	JAVY-MOC-6OZ	ItemPrice	Tax	2.59
17239876545	893-4326073-9883812	JAVY-MOC-6OZ	ItemPrice	Shipping	3.99
17239876545	893-4326073-9883812	JAVY-MOC-6OZ	ItemFees	Commission	-3.95
17239876545	893-4326073-9883812	JAVY-MOC-6OZ	ItemFees	FBAPerUnitFulfillmentFee	-4.47
17239876545	650-2778288-6968301	JAVY-ORIG-6OZ	ItemPrice	Principal	48.22
17239876545	650-2778288-6968301	JAVY-ORIG-6OZ	ItemPrice	Tax	2.47
17239876545	650-2778288-6968301	JAVY-ORIG-6OZ	ItemFees	Commission	-7.23
17239876545	650-2778288-6968301	JAVY-ORIG-6OZ	ItemFees	FBAPerUnitFulfillmentFee	-3.29
17239876545	954-1268680-5513762	JAVY-ORIG-18OZ	ItemPrice	Principal	104.84
17239876545	954-1268680-5513762	JAVY-ORIG-18OZ	ItemPrice	Tax	7.93
17239876545	954-1268680-5513762	JAVY-ORIG-18OZ	ItemPrice	Shipping	5.99
17239876545	954-1268680-5513762	JAVY-ORIG-18OZ	ItemFees	Commission	-15.73
17239876545	954-1268680-5513762	JAVY-ORIG-18OZ	ItemFees	FBAPerUnitFulfillmentFee	-3.46
17239876545	904-2927173-1680102	JAVY-VAN-6OZ	ItemPrice	Principal	27.09
17239876545	904-2927173-1680102	JAVY-VAN-6OZ	ItemPrice	Tax	1.37
17239876545	904-2927173-1680102	JAVY-VAN-6OZ	ItemPrice	Shipping	5.99
17239876545	904-2927173-1680102	JAVY-VAN-6OZ	ItemFees	Commission	-4.06
17239876545	904-2927173-1680102	JAVY-VAN-6OZ	ItemFees	FBAPerUnitFulfillmentFee	-3.75
17239876545	841-2816984-2973578	JAVY-ORIG-6OZ	ItemPrice	Principal	26.11
17239876545	841-2816984-2973578	JAVY-ORIG-6OZ	ItemPrice	Tax	1.45
17239876545	841-2816984-2973578	JAVY-ORIG-6OZ	ItemFees	Commission	-3.92
17239876545	841-2816984-2973578	JAVY-ORIG-6OZ	ItemFees	FBAPerUnitFulfillmentFee	-4.06
17239876545	886-4385905-4302683	JAVY-CAR-6OZ	ItemPrice	Principal	26.01
17239876545	886-4385905-4302683	JAVY-CAR-6OZ	ItemPrice	Tax	1.73
17239876545	886-4385905-4302683	JAVY-CAR-6OZ	ItemFees	Commission	-3.9
17239876545	557-2388569-8036235	JAVY-MOC-6OZ	ItemPrice	Principal	27.85
17239876545	557-2388569-8036235	JAVY-MOC-6OZ	ItemPrice	Tax	1.47
17239876545	557-2388569-8036235	JAVY-MOC-6OZ	ItemPrice	Shipping	5.99
17239876545	557-2388569-8036235	JAVY-MOC-6OZ	ItemFees	Commission	-4.18
17239876545	557-2388569-8036235	JAVY-MOC-6OZ	ItemFees	FBAPerUnitFulfillmentFee	-3.05
17239876545	794-6156099-7218850	JAVY-CAR-6OZ	ItemPrice	Principal	27.35
17239876545	794-6156099-7218850	JAVY-CAR-6OZ	ItemPrice	Tax	2.47
